age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,score,an_income,pre_total_duration
30,0,2,1,0,82609,1,0,0,27,7,14,2,695,0,3,2.0,826090,0
35,9,1,1,0,10707,1,0,0,7,7,101,1,451,2,0,1.0,160605,202
32,2,1,2,0,70201,1,0,0,3,0,101,1,447,0,3,1.0,842412,0
35,0,2,1,0,75741,1,0,1,6,6,104,1,633,0,3,2.0,1136115,0
35,9,1,1,0,18576,1,0,2,16,7,121,3,784,0,3,1.0,278640,0
32,7,2,2,0,68345,0,0,0,17,8,87,2,347,1,0,2.0,820140,87
32,0,1,2,0,18702,0,1,0,21,8,158,1,-1,0,3,2.0,224424,0
32,8,2,1,0,23361,1,0,0,17,4,121,2,11,0,3,3.0,280332,0
32,7,2,1,0,42957,0,0,0,12,8,351,2,326,1,0,2.0,515484,351
25,1,2,1,0,17161,0,0,0,9,4,271,2,545,0,3,2.0,85805,0
31,0,1,1,0,40116,0,0,2,16,7,259,1,188,0,3,2.0,441276,0
29,6,1,0,0,18202,0,0,2,30,7,248,3,311,0,3,2.0,163818,0
35,9,1,1,0,83991,1,1,0,28,0,56,1,552,1,0,0.0,1259865,56
37,9,1,1,0,76312,1,0,2,26,7,121,2,95,0,3,1.0,1297304,0
30,9,2,2,0,70757,0,0,0,8,1,142,2,219,0,3,2.0,707570,0
35,9,1,2,0,70152,1,0,0,4,1,48,1,503,0,3,1.0,1052280,0
29,1,1,0,0,99346,1,0,2,16,7,152,2,153,0,3,1.0,894114,0
32,0,2,1,0,-1716,1,1,0,4,1,158,2,481,0,3,2.0,-20592,0
42,7,1,1,0,42157,1,0,2,30,7,138,3,652,0,3,1.0,927454,0
30,1,1,0,0,55406,0,1,0,8,4,271,1,282,0,3,2.0,554060,0
32,0,2,1,0,76132,1,0,0,11,2,101,1,387,0,0,2.0,913584,0
31,0,1,1,0,21484,1,1,2,16,7,152,1,573,0,3,2.0,236324,0
37,4,0,0,0,74673,0,0,0,7,4,189,4,561,0,3,2.0,1269441,0
31,0,0,1,0,4015,1,0,0,27,7,345,2,27,0,3,2.0,44165,0
35,9,2,3,0,95800,1,0,0,17,7,138,2,786,2,2,1.0,1437000,276
30,1,2,1,0,49191,1,1,0,7,4,43,3,531,0,3,0.0,491910,0
34,8,2,1,0,82217,1,0,0,2,6,826,1,667,0,0,3.0,1151038,0
44,10,0,1,0,78809,0,0,0,17,4,43,3,185,0,3,3.0,1891416,0
33,0,1,1,0,78210,0,0,0,18,1,158,2,330,0,3,2.0,1016730,0
31,9,0,1,0,100662,1,0,0,4,1,158,4,64,0,3,1.0,1107282,0
53,9,1,3,0,54701,0,0,2,20,5,158,3,82,0,3,2.0,1805133,0
31,7,1,1,0,72061,0,1,0,18,1,158,1,600,0,3,2.0,792671,0
32,0,2,3,0,89467,1,0,0,5,7,121,2,667,0,3,2.0,1073604,0
43,4,1,2,0,-458,1,1,0,18,1,158,4,490,0,3,2.0,-10534,0
42,2,1,2,0,6094,0,0,0,5,7,379,2,774,0,3,2.0,134068,0
30,5,1,1,0,73216,1,0,1,12,7,101,1,118,0,0,3.0,732160,0
49,4,1,2,0,73927,1,0,0,16,7,121,3,62,0,3,2.0,2143883,0
35,9,1,1,0,101422,1,0,0,27,7,345,1,378,0,3,1.0,1521330,0
46,0,1,1,0,96224,0,0,0,21,8,158,1,23,0,3,2.0,2501824,0
48,9,1,1,0,54970,0,0,1,21,8,158,3,863,0,3,2.0,1539160,0
35,7,0,1,0,17992,1,0,0,7,4,104,1,202,0,1,1.0,269880,0
34,1,2,1,0,94700,1,0,0,27,7,345,1,458,0,3,1.0,1325800,0
29,1,1,1,0,32569,1,0,0,12,7,207,1,444,0,0,1.0,293121,0
34,0,1,1,0,64955,1,0,2,2,5,64,2,384,0,3,2.0,909370,0
48,7,0,0,0,89104,0,0,0,14,7,14,2,528,0,3,2.0,2494912,0
25,8,2,1,0,42611,0,0,0,4,1,158,1,444,0,3,3.0,213055,0
30,4,2,2,0,2947,1,0,0,27,7,189,3,113,0,3,2.0,29470,0
32,10,1,1,0,16230,1,0,0,21,8,121,1,842,0,3,3.0,194760,0
35,9,1,1,0,76294,1,0,0,26,7,121,2,667,0,3,1.0,1144410,0
32,0,2,1,0,60135,0,0,0,28,3,101,1,188,0,0,2.0,721620,0
35,4,1,1,0,77312,1,0,0,27,7,345,1,825,0,3,2.0,1159680,0
30,0,2,1,0,62997,1,0,0,20,0,121,2,318,0,3,2.0,629970,0
35,9,1,1,0,59074,1,0,0,27,7,345,2,114,0,3,1.0,886110,0
31,2,0,2,0,69889,1,0,0,6,7,658,1,783,0,1,1.0,768779,0
32,0,1,1,0,-4896,1,1,0,17,0,14,2,276,0,3,2.0,-58752,0
31,0,1,1,0,67913,1,0,0,21,8,271,1,268,0,3,2.0,747043,0
33,4,2,2,0,89342,1,0,1,12,8,24,3,501,1,1,2.0,1161446,24
46,0,1,1,0,-1419,0,0,0,21,8,101,1,440,0,1,2.0,-36894,0
41,4,1,2,0,34222,0,0,2,20,5,177,2,668,0,3,2.0,718662,0
34,9,2,1,0,1377,1,0,2,16,7,658,1,19,0,1,1.0,19278,0
30,4,2,2,0,34147,0,0,0,4,2,101,2,69,0,3,2.0,341470,0
39,2,1,1,0,47038,1,0,0,27,7,345,1,68,0,3,1.0,893722,0
31,1,2,1,0,83533,1,0,2,16,7,152,1,20,0,3,1.0,918863,0
37,4,0,2,0,42617,1,0,0,27,7,345,2,673,0,3,2.0,724489,0
34,9,1,1,0,91513,1,0,0,27,7,345,4,641,0,3,1.0,1281182,0
30,7,0,2,0,41331,0,0,0,18,1,158,1,392,0,3,2.0,413310,0
31,0,1,1,0,11187,1,1,2,16,7,658,2,117,0,3,2.0,123057,0
34,1,2,1,0,7868,1,0,2,16,7,152,1,512,0,3,1.0,110152,0
27,7,0,1,0,67450,1,1,2,16,7,259,2,684,0,3,0.0,472150,0
33,1,1,1,0,96348,1,0,0,15,7,1045,2,836,0,3,1.0,1252524,0
34,1,2,1,0,73947,1,0,2,2,5,134,1,680,0,3,1.0,1035258,0
34,9,1,1,0,79829,1,0,2,16,7,658,2,750,0,3,1.0,1117606,0
35,9,1,1,0,80784,1,0,0,6,8,351,2,619,0,0,1.0,1211760,0
31,1,1,1,0,7813,1,0,2,16,7,152,1,706,0,3,1.0,85943,0
36,0,0,1,0,46562,0,0,2,2,5,0,1,7,0,3,2.0,744992,0
51,0,1,0,0,4483,0,0,0,8,1,158,2,335,0,3,2.0,138973,0
31,9,1,1,0,92226,1,0,2,15,7,152,1,500,0,3,1.0,1014486,0
35,4,1,1,0,14167,1,0,0,27,7,1045,2,463,0,3,2.0,212505,0
30,10,2,2,0,90267,0,0,0,27,7,121,2,340,0,3,3.0,902670,0
29,4,1,2,0,99316,0,0,0,12,8,101,1,805,0,0,2.0,893844,0
48,6,2,2,0,98232,0,0,0,9,8,158,3,708,0,3,2.0,2750496,0
60,4,1,3,0,94926,0,0,0,5,0,158,1,63,0,3,2.0,3797040,0
31,1,2,1,0,87190,1,0,0,26,7,121,2,459,0,3,1.0,959090,0
32,0,2,1,0,3985,0,0,0,12,0,101,1,118,0,0,2.0,47820,0
40,1,1,1,0,3659,1,0,0,15,7,755,2,557,0,3,1.0,73180,0
31,1,2,1,0,70752,1,0,0,18,0,158,1,438,0,3,1.0,778272,0
30,4,1,2,0,10089,1,0,2,16,7,658,1,840,0,3,2.0,100890,0
49,4,2,2,0,76702,1,0,0,7,4,271,3,314,0,3,2.0,2224358,0
30,7,2,1,0,10376,1,1,0,27,7,14,3,849,0,3,0.0,103760,0
33,4,2,2,0,72638,0,0,0,12,8,101,3,166,2,2,2.0,944294,202
40,0,1,0,0,69469,1,1,2,8,7,345,2,462,0,3,2.0,1389380,0
31,1,1,1,0,51646,1,0,2,15,7,345,1,161,0,3,1.0,568106,0
35,7,1,1,0,76106,1,0,0,7,8,351,2,763,0,0,1.0,1141590,0
34,4,1,1,0,26955,1,0,0,27,7,345,1,269,0,3,2.0,377370,0
60,5,2,2,0,-1467,0,0,0,7,7,153,2,451,0,3,3.0,-58680,0
31,4,1,1,0,21346,1,0,2,15,7,152,3,3,0,3,2.0,234806,0
58,4,2,3,0,40260,0,0,0,22,1,158,1,483,0,3,2.0,1529880,0
37,4,0,2,0,61876,1,0,0,18,1,177,2,383,0,3,2.0,1051892,0
35,9,1,1,0,68743,1,0,0,27,7,345,1,200,0,3,1.0,1031145,0
31,7,1,1,0,7426,1,0,2,16,7,152,1,197,0,3,1.0,81686,0
30,1,2,1,0,81845,1,0,2,26,7,345,3,327,0,3,1.0,818450,0
31,4,2,1,0,84261,1,0,2,26,7,121,2,129,0,3,2.0,926871,0
34,7,2,1,0,76530,1,0,2,15,7,152,2,306,0,3,1.0,1071420,0
31,0,1,1,0,46065,1,1,0,21,8,101,3,735,0,0,2.0,506715,0
30,7,2,1,0,94738,0,0,0,27,7,345,1,837,0,3,2.0,947380,0
57,9,0,1,0,16205,0,0,2,29,7,117,1,98,0,3,2.0,599585,0
31,0,2,1,0,4520,0,1,0,7,4,271,3,286,0,3,2.0,49720,0
34,1,1,1,0,43408,1,0,0,28,3,24,2,766,0,0,1.0,607712,0
33,1,1,0,0,58597,1,0,2,15,7,345,2,276,0,3,1.0,761761,0
47,9,1,1,0,54724,1,0,2,16,7,345,1,564,0,3,1.0,1477548,0
31,0,1,1,0,81987,1,1,2,20,7,67,1,101,0,3,2.0,901857,0
49,4,1,0,0,79862,0,0,0,4,2,158,4,485,0,3,2.0,2315998,0
33,1,1,0,0,100316,1,1,2,23,7,245,2,57,0,3,0.0,1304108,0
31,1,2,1,0,9440,1,0,0,7,4,271,2,688,0,3,1.0,103840,0
32,3,2,1,0,34927,1,1,2,6,7,396,1,104,0,3,0.0,419124,0
34,1,1,1,0,1058,1,0,0,8,7,345,3,562,0,3,1.0,14812,0
34,7,1,1,0,59604,1,0,2,20,5,232,1,408,0,3,1.0,834456,0
30,2,1,1,0,96103,1,1,2,2,5,52,3,490,0,3,0.0,961030,0
35,4,2,1,0,25045,1,0,0,2,5,184,2,662,0,3,2.0,375675,0
37,4,2,3,0,48759,0,0,0,12,5,663,1,825,0,3,2.0,828903,0
32,6,1,1,0,23784,0,0,0,26,1,158,3,314,0,3,2.0,285408,0
35,1,1,1,0,87158,1,0,0,27,7,121,2,429,0,3,1.0,1307370,0
31,1,1,1,0,30038,1,0,0,7,4,271,1,132,0,3,1.0,330418,0
29,4,1,3,0,84565,0,0,2,20,5,67,1,722,0,3,2.0,761085,0
30,2,2,1,0,99625,0,1,0,7,4,158,4,379,0,3,2.0,996250,0
53,5,1,0,0,52653,0,0,1,21,8,826,2,317,1,1,3.0,1737549,826
57,4,2,2,0,27592,0,0,0,18,1,158,2,798,0,3,2.0,1020904,0
32,0,1,1,0,30282,1,1,0,21,8,101,1,153,0,0,2.0,363384,0
35,9,1,1,0,17129,0,0,2,26,7,245,2,680,0,3,2.0,256935,0
31,4,1,2,0,3641,1,1,2,23,7,87,1,443,0,3,2.0,40051,0
36,1,1,0,0,63862,0,1,0,14,4,158,4,369,0,3,2.0,1021792,0
35,9,2,1,0,73494,1,0,0,28,4,271,4,775,0,3,1.0,1102410,0
31,0,0,1,0,57277,0,0,2,26,7,245,1,560,0,3,2.0,630047,0
24,8,2,3,0,3880,1,1,0,17,0,82,1,282,0,3,3.0,15520,0
57,1,1,0,0,16128,0,0,0,20,1,158,2,223,0,3,2.0,596736,0
43,4,1,2,0,80453,1,0,0,4,1,158,4,660,0,3,2.0,1850419,0
44,4,2,2,0,22003,0,0,1,14,4,14,3,173,1,2,2.0,528072,14
30,10,2,2,0,63050,0,0,1,3,2,101,1,301,0,3,3.0,630500,0
34,9,1,1,0,52126,1,0,0,27,7,345,1,578,0,3,1.0,729764,0
34,4,2,1,0,35413,1,0,0,30,7,345,2,443,0,3,2.0,495782,0
37,7,2,1,0,20206,1,0,0,2,5,184,2,383,0,3,1.0,343502,0
33,1,1,1,0,1437,1,0,0,27,7,345,2,615,0,3,1.0,18681,0
34,4,1,2,0,5519,1,0,0,27,7,345,1,375,0,3,2.0,77266,0
37,9,1,1,0,48213,1,0,0,27,7,345,3,565,0,3,1.0,819621,0
48,0,1,1,0,4073,0,0,0,18,1,158,2,250,0,3,2.0,114044,0
37,9,1,1,0,56300,1,0,0,9,6,555,1,286,0,3,1.0,957100,0
45,1,1,1,0,29902,1,0,0,7,4,1023,4,430,0,3,1.0,747550,0
35,4,1,2,0,56171,0,0,0,18,1,158,1,313,0,3,2.0,842565,0
49,3,1,3,0,-6699,0,0,0,5,4,158,2,720,0,3,2.0,-194271,0
58,5,1,1,0,101727,0,0,0,7,4,158,3,526,0,3,3.0,3865626,0
42,0,0,2,0,53330,0,0,0,20,5,177,2,45,0,3,2.0,1173260,0
30,9,2,1,0,43395,1,1,0,7,4,271,4,20,0,3,0.0,433950,0
35,1,1,1,0,7928,1,1,0,20,1,158,2,4,0,3,0.0,118920,0
36,4,0,0,0,45922,0,0,2,20,5,177,2,172,0,3,2.0,734752,0
46,2,1,3,0,91886,0,0,0,20,1,158,4,819,0,3,2.0,2389036,0
32,1,1,1,0,67482,1,0,0,8,7,1045,1,783,0,3,1.0,809784,0
51,9,1,3,0,8078,0,0,0,18,1,48,1,755,0,3,2.0,250418,0
37,1,1,1,0,42541,1,0,1,3,0,132,1,823,0,3,1.0,723197,0
34,1,1,1,0,26617,1,0,0,27,7,345,1,220,0,3,1.0,372638,0
27,0,2,1,0,90015,1,1,2,16,7,152,1,682,0,3,2.0,630105,0
41,0,1,1,0,78689,1,0,2,26,7,658,2,255,0,3,2.0,1652469,0
46,2,0,0,0,71592,0,0,0,21,0,87,3,802,0,3,2.0,1861392,0
27,7,2,1,0,78565,0,1,2,20,5,158,1,653,0,3,2.0,549955,0
57,7,1,1,0,84249,0,0,0,4,1,158,2,410,0,3,2.0,3117213,0
31,1,1,0,0,35300,0,0,0,26,2,158,2,1,0,3,2.0,388300,0
48,4,1,2,0,86158,0,0,0,18,1,158,1,38,0,3,2.0,2412424,0
34,1,1,1,0,74608,1,0,0,21,8,121,1,820,0,3,1.0,1044512,0
51,4,1,2,0,3317,0,0,2,2,5,117,1,338,0,3,2.0,102827,0
30,9,2,3,0,-4155,1,0,2,16,7,658,2,630,0,3,1.0,-41550,0
57,0,1,1,0,10748,0,1,0,21,8,177,4,106,0,3,2.0,397676,0
34,4,1,1,0,92722,1,0,0,27,7,1045,2,583,0,3,2.0,1298108,0
35,9,1,2,0,34831,0,0,2,2,5,87,1,672,0,3,2.0,522465,0
30,2,1,1,0,38106,0,1,1,27,7,14,4,630,0,3,2.0,381060,0
31,0,1,1,0,62067,1,0,0,27,7,345,1,61,0,3,2.0,682737,0
33,1,1,0,0,96981,1,0,0,15,7,345,1,585,0,3,1.0,1260753,0
36,4,2,2,0,42473,0,0,0,12,7,826,2,474,1,2,2.0,679568,826
31,9,1,1,0,39653,1,0,2,16,7,345,1,126,0,3,1.0,436183,0
30,9,2,2,0,55135,1,0,0,7,4,271,3,684,0,3,1.0,551350,0
34,4,1,1,0,29079,1,0,0,27,7,345,2,322,0,3,2.0,407106,0
32,1,1,0,0,92712,1,0,2,16,7,152,2,850,0,3,1.0,1112544,0
30,6,1,1,0,48497,0,0,0,4,5,158,1,290,0,3,2.0,484970,0
31,0,2,1,0,55820,1,0,2,15,7,345,1,200,0,3,2.0,614020,0
33,1,1,1,0,1428,1,0,0,30,3,132,4,684,0,0,1.0,18564,0
34,1,2,1,0,86587,1,0,0,21,8,271,1,356,0,3,1.0,1212218,0
31,1,1,0,0,59463,1,0,2,15,7,152,2,518,0,3,1.0,654093,0
29,2,1,2,0,57020,1,1,2,16,7,658,2,66,0,3,0.0,513180,0
34,4,1,1,0,86781,1,0,0,27,7,345,3,74,0,3,2.0,1214934,0
34,1,1,1,0,95624,1,0,2,2,5,64,1,375,0,3,1.0,1338736,0
34,0,2,1,0,65457,1,0,0,27,7,121,1,615,0,3,2.0,916398,0
30,2,2,1,0,63729,1,0,0,12,0,101,1,189,0,0,1.0,637290,0
37,1,1,1,0,59652,1,0,0,2,5,184,3,219,0,3,1.0,1014084,0
33,1,1,3,0,34501,1,0,2,15,7,345,1,351,0,3,1.0,448513,0
33,1,1,1,0,47674,1,0,0,12,7,1045,3,479,0,3,1.0,619762,0
31,0,0,1,0,63860,1,1,0,3,0,101,4,316,0,0,2.0,702460,0
35,9,0,1,0,95538,1,0,2,16,7,121,2,539,0,3,1.0,1433070,0
36,1,1,1,0,35112,1,0,2,16,7,658,2,89,0,3,1.0,561792,0
30,7,2,1,0,27349,0,0,0,21,8,158,2,359,0,3,2.0,273490,0
34,9,2,1,0,-1924,1,0,2,26,7,345,2,39,0,3,1.0,-26936,0
40,2,1,2,0,56671,1,1,0,17,0,826,2,494,1,0,0.0,1133420,826
37,1,1,1,0,63034,1,0,2,16,7,345,1,316,0,3,1.0,1071578,0
40,4,0,2,0,32592,0,0,0,8,4,158,1,207,0,3,2.0,651840,0
31,9,2,1,0,74096,0,0,1,3,2,555,1,119,0,3,2.0,815056,0
34,9,1,1,0,45217,1,0,0,27,7,345,2,678,0,3,1.0,633038,0
45,0,0,1,0,76934,0,0,0,18,8,87,2,757,0,3,2.0,1923350,0
29,4,1,2,0,100618,0,0,0,18,8,158,3,682,0,3,2.0,905562,0
35,4,1,2,0,101343,1,0,0,7,7,82,1,623,1,0,2.0,1520145,82
30,4,1,2,0,-2104,1,0,0,7,8,658,1,826,0,0,2.0,-21040,0
34,9,1,1,0,7481,1,0,0,27,7,345,3,731,0,3,1.0,104734,0
56,3,2,1,0,29069,0,0,1,17,0,101,3,733,0,3,2.0,1046484,0
36,0,0,1,0,73882,1,0,2,20,5,67,2,824,0,3,2.0,1182112,0
35,2,1,2,0,451,1,0,0,7,4,158,1,386,0,3,1.0,6765,0
30,7,2,2,0,17025,0,0,0,18,1,158,2,115,0,3,2.0,170250,0
31,1,1,1,0,34053,1,0,0,12,0,177,2,430,0,3,1.0,374583,0
33,4,1,1,0,63935,1,0,2,15,7,152,1,135,0,3,2.0,831155,0
35,9,1,1,0,11772,0,0,0,8,7,1045,2,22,0,3,2.0,176580,0
33,1,1,0,0,95777,0,0,0,18,1,158,2,621,0,3,2.0,1245101,0
35,9,2,1,0,7701,1,0,0,28,3,132,3,3,0,3,1.0,115515,0
35,4,1,2,0,-3608,1,0,2,6,5,663,1,811,0,3,2.0,-54120,0
31,2,2,1,0,27352,0,0,0,27,7,1347,1,763,0,3,2.0,300872,0
49,4,1,2,0,16946,0,0,0,17,4,158,1,852,0,3,2.0,491434,0
30,7,1,1,0,51184,1,0,0,13,7,121,4,393,0,3,1.0,511840,0
35,1,1,1,0,10464,1,0,2,16,7,259,2,670,0,3,1.0,156960,0
30,2,1,1,0,75349,0,0,0,27,7,69,1,765,0,3,2.0,753490,0
41,1,1,0,0,38968,0,0,0,7,7,351,1,57,0,0,2.0,818328,0
57,4,0,2,0,12407,0,0,0,18,8,271,1,344,0,3,2.0,459059,0
30,4,2,2,0,5143,0,0,0,18,1,158,2,571,0,3,2.0,51430,0
30,4,1,1,0,87934,0,1,0,8,4,158,1,41,0,3,2.0,879340,0
46,1,1,1,0,-406,0,0,0,12,6,101,2,658,1,1,2.0,-10556,101
31,0,2,1,0,36708,1,1,2,16,7,658,2,160,0,3,2.0,403788,0
32,6,1,1,0,83323,1,0,1,12,8,101,1,372,1,0,1.0,999876,101
35,9,1,1,0,58779,1,0,0,27,7,291,1,200,0,3,1.0,881685,0
30,6,2,2,0,84707,0,1,0,17,4,158,2,224,0,3,2.0,847070,0
31,9,2,1,0,32477,0,0,0,13,1,158,3,54,0,3,2.0,357247,0
32,4,2,2,0,80916,1,0,0,20,2,555,1,570,1,2,2.0,970992,555
30,4,1,2,0,23352,0,1,0,18,1,158,1,165,0,3,2.0,233520,0
33,7,1,2,0,378,1,0,2,2,5,64,1,725,0,3,1.0,4914,0
39,4,1,2,0,29010,1,1,0,18,1,177,1,590,0,3,2.0,551190,0
31,0,2,1,0,100729,1,0,0,28,3,158,1,436,0,3,2.0,1108019,0
48,4,1,2,0,82817,0,0,1,18,7,14,2,817,0,3,2.0,2318876,0
31,1,1,0,0,78745,1,0,0,17,0,87,2,400,0,3,1.0,866195,0
50,5,1,0,0,92431,0,0,0,18,1,158,2,300,0,3,3.0,2772930,0
34,7,2,3,0,62815,1,0,2,2,5,87,3,423,0,3,1.0,879410,0
36,3,1,0,0,20180,0,0,2,20,5,67,2,248,0,3,2.0,322880,0
57,4,0,1,0,67930,0,0,1,19,1,158,4,75,0,3,2.0,2513410,0
57,5,0,1,0,79173,0,0,0,19,1,158,4,260,0,3,3.0,2929401,0
30,1,2,1,0,45516,1,0,0,17,0,87,3,499,0,0,1.0,455160,0
31,0,0,1,0,49837,0,0,2,2,5,67,4,170,0,3,2.0,548207,0
35,4,0,2,0,73696,1,0,0,21,8,87,1,347,1,0,2.0,1105440,87
49,10,0,1,0,57142,0,0,0,3,2,177,3,427,0,3,3.0,1657118,0
31,1,1,0,0,4597,0,0,0,7,4,158,4,295,0,3,2.0,50567,0
40,1,1,0,0,98751,1,0,1,12,0,101,2,259,0,0,1.0,1975020,0
30,10,2,2,0,22347,0,0,0,21,8,101,1,495,0,3,3.0,223470,0
35,1,1,1,0,4986,1,0,0,23,8,351,1,165,0,0,1.0,74790,0
32,1,1,1,0,10617,1,0,0,21,8,184,1,723,0,3,1.0,127404,0
35,9,1,2,0,65887,0,0,0,28,1,158,4,191,0,3,2.0,988305,0
31,9,2,1,0,40345,1,0,0,3,2,177,1,781,0,3,1.0,443795,0
30,2,1,2,0,72759,1,0,0,21,8,158,4,645,0,3,1.0,727590,0
29,5,1,0,0,96397,0,0,2,21,7,67,1,303,0,3,3.0,867573,0
35,1,1,1,0,88638,1,0,2,20,5,134,1,826,0,3,1.0,1329570,0
33,1,2,1,0,36450,0,0,0,18,8,87,2,525,0,3,2.0,473850,0
30,1,2,1,0,75422,1,0,1,28,7,121,4,137,0,3,1.0,754220,0
29,10,1,1,0,18321,1,0,2,26,7,121,1,129,0,3,3.0,164889,0
31,4,1,2,0,85946,1,0,0,21,8,87,2,622,0,3,2.0,945406,0
30,2,1,2,0,86075,0,0,0,27,7,14,4,736,0,3,2.0,860750,0
35,9,1,2,0,44037,1,0,0,12,7,82,1,191,1,0,1.0,660555,82
57,2,1,2,0,63988,0,0,2,23,7,658,2,669,0,3,2.0,2367556,0
32,1,1,0,0,68057,0,0,0,7,4,271,3,424,0,3,2.0,816684,0
35,9,1,1,0,36541,0,0,0,11,1,158,2,514,0,3,2.0,548115,0
59,5,1,1,0,17532,0,0,0,18,1,48,2,256,0,3,3.0,683748,0
33,4,1,1,0,46010,0,0,0,27,7,345,1,167,0,3,2.0,598130,0
31,1,2,3,0,-3152,0,0,0,30,7,138,3,424,0,3,2.0,-34672,0
45,4,1,2,0,9167,0,1,0,7,4,271,4,488,0,3,2.0,229175,0
33,4,1,2,0,1414,1,0,0,18,1,177,3,231,0,3,2.0,18382,0
32,7,2,1,0,5429,1,1,0,28,7,518,4,495,1,0,0.0,65148,518
31,9,1,1,0,91154,0,0,0,18,1,158,2,292,0,3,2.0,1002694,0
57,9,0,1,0,86664,0,0,0,11,1,158,3,769,0,3,2.0,3206568,0
30,4,2,2,0,57370,0,0,0,27,7,121,3,312,0,3,2.0,573700,0
60,5,1,1,0,64814,1,0,0,17,4,271,2,335,0,3,3.0,2592560,0
57,10,1,0,0,48882,0,0,0,14,4,158,3,345,0,3,3.0,1808634,0
29,5,1,1,0,61292,0,1,1,7,4,158,1,205,0,3,3.0,551628,0
36,1,1,0,0,87793,1,0,1,21,8,177,1,146,0,3,1.0,1404688,0
31,7,1,1,0,65886,1,0,0,21,8,101,2,369,1,0,1.0,724746,101
51,1,1,0,0,574,0,0,0,7,4,271,2,637,0,3,2.0,17794,0
35,9,2,1,0,13415,1,0,0,3,0,101,2,786,0,3,1.0,201225,0
58,4,1,1,0,4920,0,0,2,20,5,177,1,130,0,3,2.0,186960,0
34,4,2,1,0,89162,1,0,0,27,7,345,2,275,0,3,2.0,1248268,0
34,9,1,1,0,39713,1,0,0,27,7,345,2,789,0,3,1.0,555982,0
35,9,1,1,0,-358,1,0,0,11,7,132,1,800,3,1,1.0,-5370,396
31,0,1,1,0,85050,1,0,0,27,7,345,1,298,0,3,2.0,935550,0
35,9,0,0,0,37523,1,0,0,20,1,87,2,518,0,0,1.0,562845,0
51,9,1,1,0,19915,0,0,2,20,5,67,2,33,0,3,2.0,617365,0
36,2,1,1,0,39799,0,0,0,26,1,158,1,210,0,3,2.0,636784,0
53,9,1,1,0,17587,1,1,0,8,4,271,1,502,0,3,0.0,580371,0
51,4,1,2,0,47033,1,1,2,30,7,152,4,712,0,3,2.0,1458023,0
34,9,2,1,0,8127,0,0,2,16,7,658,1,591,0,3,2.0,113778,0
30,3,1,1,0,77872,1,0,0,17,0,177,1,596,0,3,1.0,778720,0
35,9,1,1,0,42700,1,0,0,27,7,345,1,420,0,3,1.0,640500,0
31,7,2,1,0,73451,0,1,2,2,5,0,1,245,0,3,2.0,807961,0
32,1,1,0,0,83384,1,0,0,12,7,523,2,769,1,0,1.0,1000608,523
28,1,1,1,0,63785,1,0,0,13,7,345,1,22,0,3,1.0,510280,0
29,10,2,2,0,13701,0,0,0,13,1,158,2,212,0,3,3.0,123309,0
33,0,1,1,0,3205,0,0,2,20,5,184,3,221,0,3,2.0,41665,0
31,7,1,1,0,-3105,1,1,2,16,7,658,1,591,0,3,0.0,-34155,0
35,5,1,1,0,44700,1,0,2,26,7,658,2,459,0,3,3.0,670500,0
30,7,2,2,0,1875,0,0,2,2,5,87,1,28,0,3,2.0,18750,0
31,1,1,0,0,76315,0,1,0,4,1,158,2,787,0,3,2.0,839465,0
31,9,1,1,0,49096,0,0,2,2,5,117,1,158,0,3,2.0,540056,0
32,1,1,0,0,-5133,1,1,0,15,4,66,2,314,0,3,0.0,-61596,0
48,7,1,2,0,2354,0,0,0,8,1,158,2,448,0,3,2.0,65912,0
43,0,1,1,0,28922,0,0,0,7,4,158,3,798,0,3,2.0,665206,0
35,9,1,1,0,79872,1,0,0,7,4,271,2,849,0,3,1.0,1198080,0
31,7,2,1,0,92188,1,0,2,16,7,152,1,786,0,3,1.0,1014068,0
31,4,1,2,0,22712,0,0,0,30,3,158,4,782,0,3,2.0,249832,0
31,9,2,1,0,96210,1,0,2,16,7,658,1,177,0,3,1.0,1058310,0
34,7,1,1,0,42490,1,0,0,27,7,345,2,785,0,3,1.0,594860,0
35,9,1,2,0,8090,1,1,0,8,4,271,2,192,0,3,0.0,121350,0
29,2,1,2,0,15361,1,0,2,30,7,152,1,643,0,3,1.0,138249,0
36,3,0,1,0,80198,0,0,0,28,7,189,4,246,0,3,2.0,1283168,0
33,1,1,1,0,101826,1,0,2,15,7,345,4,398,0,3,1.0,1323738,0
31,0,1,1,0,30789,1,1,0,4,1,158,1,492,0,3,2.0,338679,0
49,3,1,1,0,63126,0,0,0,21,8,158,3,794,0,3,2.0,1830654,0
31,4,2,2,0,6654,1,1,0,18,1,158,1,699,0,3,2.0,73194,0
35,7,1,1,0,41709,1,0,2,15,7,345,2,486,0,3,1.0,625635,0
37,4,2,2,0,5967,0,0,0,21,8,158,4,103,0,3,2.0,101439,0
31,4,2,2,0,31883,0,0,0,30,8,101,2,751,1,2,2.0,350713,101
35,9,1,1,0,63160,0,0,0,17,0,101,2,353,0,0,2.0,947400,0
45,0,1,2,0,67302,0,0,0,21,8,158,4,412,0,3,2.0,1682550,0
42,2,1,2,0,3598,1,0,0,28,8,101,1,607,0,0,1.0,79156,0
