,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,score,an_income,pre_total_duration,stacking_f,stacking_o,stacking_s,stacking_u
8197,37,9,1,1,0,10669,1,0,0,27,7,345,2,241,0,1.0,181373,0,0.0005563878777874454,-0.0008861468902323019,-9.624740083804748e-05,1.0004260064132824
8198,33,1,1,1,0,47410,1,0,2,15,7,345,1,546,0,1.0,616330,0,0.0010016635036538685,-0.001160029632297957,-0.00021810276899528538,1.000376468897639
8199,33,1,1,0,0,67885,1,0,2,5,7,345,1,359,0,1.0,882505,0,0.001697215830252577,0.001846136146338915,0.0013286220215074501,0.9951280260019014
8200,48,8,2,1,0,33254,0,0,0,7,5,158,1,752,0,3.0,931112,0,0.005920232575373843,0.0031768640563675857,0.0023970749701861145,0.9885058283980707
8201,30,4,2,1,0,27113,0,0,0,2,5,1045,2,542,0,2.0,271130,0,-0.0008801877537778502,0.009787925745928319,-0.010094087209991182,1.0011863492178408
8202,34,4,2,2,0,30828,1,0,2,16,7,518,2,109,0,2.0,431592,0,0.014126890093510133,0.011845883909955168,0.0065859223228619,0.96744130367367
8203,35,1,1,1,0,15207,1,0,0,3,2,101,3,643,0,1.0,228105,0,0.38926195872150454,0.2070833350806266,0.024791537437948246,0.378863168759921
8204,34,1,1,1,0,98588,1,0,2,15,7,345,2,246,0,1.0,1380232,0,-0.00021338281411810434,-0.001012306053390262,-1.3946815935594187e-05,1.0012396356834434
8205,31,7,2,2,0,15677,0,0,0,22,1,158,4,305,0,2.0,172447,0,0.0016357115711213982,0.000545523067578442,-0.0009299398548851465,0.998748705216186
8206,35,9,2,1,0,63239,1,0,2,16,7,87,1,196,0,1.0,948585,0,0.008151907217082963,0.005413586915587385,0.001861882511472547,0.9845726233558587
8207,49,7,1,1,0,16675,0,0,1,26,1,158,1,158,0,2.0,483575,0,0.0037351786540782694,0.0001390067967528899,0.0007990020621813296,0.9953268124869867
8208,31,9,1,1,0,40223,1,0,2,26,7,345,2,665,0,1.0,442453,0,-9.579639483379976e-05,-0.0008111017936472953,-0.0009055815386677275,1.0018124797271493
8209,31,9,2,1,0,44411,1,0,2,16,7,121,1,640,0,1.0,488521,0,0.0006544154872631797,-0.00030940410407656604,1.1029473204946655e-05,0.999643959143608
8210,35,9,1,1,0,96297,1,0,0,8,4,271,1,383,0,1.0,1444455,0,0.008264244915124147,0.006254412769709356,0.00011338213914702591,0.9853679601760432
8211,41,4,1,2,0,91315,1,0,2,16,7,152,3,843,0,2.0,1917615,0,0.0010075500406858534,-0.00015200531603882378,0.0008338244737564407,0.9983106308015953
8212,33,4,1,2,0,3432,1,0,1,9,7,101,3,67,2,2.0,44616,202,0.26025764128885115,0.12711366278305955,0.6841115000487932,-0.07148280412067609
8213,48,10,0,0,0,48629,0,0,0,30,1,177,2,661,0,3.0,1361612,0,0.01662639967969115,0.008350096654211853,0.003135880274465,0.9718876233916312
8214,57,5,1,0,0,96219,0,0,0,8,4,271,1,24,0,3.0,3560103,0,0.004337849084552814,-0.002474969754428423,-0.0002586379907137844,0.9983957586605908
8215,33,4,1,2,0,60067,0,0,0,18,7,158,2,209,0,2.0,780871,0,-0.00018431792640809241,0.0009431971940844601,0.004235404883523964,0.9950057158487997
8216,48,9,2,2,0,78865,0,0,0,20,1,158,2,376,0,2.0,2208220,0,0.0027000978005566195,-0.0006866760819750732,0.00046340533097070924,0.997523172950447
8217,32,1,1,1,0,52849,1,0,0,28,7,138,3,411,0,1.0,634188,0,0.3603260325223653,0.2982085782061637,0.04314460934596605,0.2983207799255314
8218,31,0,2,1,0,87933,1,0,2,16,7,658,1,421,0,2.0,967263,0,0.005059231600691563,0.005579267892890285,0.0026712685283837717,0.9866902319780382
8219,31,7,0,1,0,80687,0,0,0,4,1,158,4,196,0,2.0,887557,0,0.0004493361232204701,0.004642958542213419,0.00011028567918062657,0.9947974196553847
8220,37,4,1,2,0,10101,0,0,0,21,8,14,2,410,0,2.0,171717,0,0.007960500632571588,0.0023266572628576378,0.006215643069340606,0.9834971990352325
8221,29,9,2,3,0,70007,0,0,2,2,5,67,2,222,0,2.0,630063,0,0.00023432168453223212,-0.0008219618824600941,-0.00025745720900243255,1.00084509740693
8222,48,4,1,2,0,99412,1,0,0,27,7,121,1,556,0,2.0,2783536,0,0.027154666722663187,0.003957240540560361,0.0014066576043286969,0.9674814351324499
8223,51,1,1,0,0,42616,0,1,0,18,1,158,2,746,0,2.0,1321096,0,0.0011560566606944184,-0.0007260178280584506,-0.0009438405715605572,1.0005138017389252
8224,31,4,1,1,0,61210,1,0,0,27,7,345,1,146,0,2.0,673310,0,0.0009671995108199577,-0.0005630618903066029,-0.0008175439623892972,1.0004134063418766
8225,31,1,1,0,0,80975,1,0,2,21,7,152,2,592,0,1.0,890725,0,0.0006892213210645814,-0.0006759289873865572,0.00012483680921644702,0.9998618708571051
8226,47,3,1,1,0,33765,0,0,0,30,1,158,2,351,0,2.0,911655,0,0.004887573156472605,0.0027633925511994853,0.007386692084830369,0.9849623422074983
8227,30,10,1,2,0,36463,1,0,0,18,8,87,2,763,0,3.0,364630,0,0.17112480763729943,0.015001988914048713,0.003967363702925752,0.809905839745722
8228,34,1,1,1,0,86623,1,0,0,27,7,345,1,226,0,1.0,1212722,0,0.00041209840085640326,-0.0006635788283952393,0.00020869260388628463,1.000042787823652
8229,30,7,1,1,0,51707,1,1,2,20,7,121,4,71,0,0.0,517070,0,0.02469117259509039,-0.0026353456249374047,0.001932001096304167,0.976012171933555
8230,31,7,2,1,0,2618,1,1,2,11,5,87,1,801,0,0.0,28798,0,0.007005472652802575,0.017614379459899236,0.005030920331495528,0.9703492275558013
8231,33,4,2,3,0,8543,0,0,0,6,1,177,3,514,0,2.0,111059,0,-0.005568818741545037,0.023690618287501866,0.007445291957153988,0.9744329084968889
8232,33,4,1,1,0,81640,1,0,0,27,7,345,1,278,0,2.0,1061320,0,0.000637678694473176,-0.00033631880296942224,0.00033021666583775075,0.9993684234426579
8233,31,6,2,2,0,22913,0,0,0,7,7,152,1,837,0,2.0,252043,0,0.124094449958803,0.039368082407038256,5.353263120568344e-05,0.8364839350029308
8234,34,1,1,1,0,32173,1,0,0,2,5,117,2,771,0,1.0,450422,0,0.0649527809533066,0.1109928881984457,0.007958740893080525,0.8160955899551696
8235,40,10,1,1,0,28611,0,0,0,28,7,101,1,248,0,3.0,572220,0,0.9213490364787031,0.033818900876840946,0.00047936197542148423,0.04435270066903374
8236,37,4,1,1,0,-6079,1,0,0,2,5,184,1,426,0,2.0,-103343,0,-0.0004344759775584267,0.0019572928019786773,0.00015512960412528837,0.9983220535714551
8237,31,9,0,1,0,41925,1,0,2,16,7,121,2,101,0,1.0,461175,0,0.0010602176302147992,0.0021770903694651594,-4.272137498017789e-05,0.9968054133752999
8238,30,3,1,1,0,62797,0,0,0,14,4,158,1,402,0,2.0,627970,0,0.004686733817763217,-0.00016875071782064544,0.0003188372949985141,0.995163179605058
8239,33,4,1,2,0,70152,1,0,2,16,7,259,2,435,0,2.0,911976,0,0.0005582264787247909,0.0001599406738076771,1.820879355941135e-05,0.9992636240539087
8240,48,10,1,1,0,11154,0,0,0,30,3,197,1,546,0,3.0,312312,0,0.3771679919424683,0.03644011914574248,0.04212131984776686,0.5442705690640106
8241,34,7,2,1,0,83166,1,0,0,3,5,826,2,53,1,1.0,1164324,826,0.4257335905611565,0.533732750633834,0.06974663420911656,-0.029212975404084518
8242,31,9,0,1,0,24406,0,1,2,20,5,177,2,309,0,2.0,268466,0,0.0032414906030440588,0.0021573978138489797,-0.0005833437884472555,0.9951844553715511
8243,48,1,1,0,0,27320,0,0,0,14,4,158,1,35,0,2.0,764960,0,0.0028901255136894316,-9.70642906445579e-05,0.00020019042045545457,0.9970067483564995
8244,33,1,1,0,0,22101,1,0,0,27,7,1045,2,728,0,1.0,287313,0,0.006054102633954131,0.0005854661106553596,0.0006939726651012008,0.9926664585902893
8245,31,0,0,1,0,63838,1,0,0,20,0,82,2,866,0,2.0,702218,0,0.20741925306146336,0.2971378001227554,0.07120075734221289,0.42424218947352743
8246,31,9,2,1,0,37708,0,0,0,4,1,158,2,136,0,2.0,414788,0,0.0027831226594863118,0.003701246933826799,0.0003517740488838163,0.9931638563578031
8247,34,4,2,2,0,38598,1,0,0,27,7,345,2,340,0,2.0,540372,0,-0.00019407129143957091,-0.0007626907953479367,-0.00034749868606833226,1.0013042607728562
8248,32,7,2,1,0,19040,1,1,0,15,0,101,2,99,0,0.0,228480,0,0.5578699964815356,0.04603594649255968,-0.010732377323605175,0.40682643434952276
8249,35,9,1,1,0,29385,1,0,2,2,5,87,1,271,0,1.0,440775,0,0.014805756956339094,0.014168966681125203,0.0010422832155999526,0.9699829931469324
8250,50,10,2,2,0,58630,0,0,0,21,8,158,1,390,0,3.0,1758900,0,4.3971665578304564e-05,-0.0004819002026779859,0.00264628111416371,0.9977916474229361
8251,32,10,2,1,0,-5944,0,0,0,30,3,101,1,770,0,3.0,-71328,0,0.5325637679864761,0.07120521944670372,0.06308522027120524,0.33314579229563734
8252,33,1,1,1,0,8751,1,0,2,15,7,345,1,538,0,1.0,113763,0,0.0005028272283617435,-0.001457969696363741,-0.0003007045520459946,1.0012558470200477
8253,29,2,2,2,0,65052,0,0,0,9,1,158,2,361,0,2.0,585468,0,0.0029307701824991816,-0.00014283109574430436,5.262556420012818e-05,0.9971594353490442
8254,37,1,1,1,0,16177,1,0,2,16,7,259,1,827,0,1.0,275009,0,0.0013963085046636986,-0.0011153697565180858,-0.000147372128165138,0.9998664333800191
8255,33,4,2,2,0,7722,1,0,2,30,5,158,2,757,0,2.0,100386,0,-0.0038975781624156075,0.009734441772430873,0.0058052671599078415,0.9883578692300765
8256,37,9,2,1,0,-215,1,0,2,26,7,245,2,9,0,1.0,-3655,0,0.0004267562061153196,0.000829433223208137,0.0005554909047663821,0.9981883196659095
8257,51,0,0,1,0,50853,0,0,0,7,4,271,4,12,0,2.0,1576443,0,0.006753077361160861,0.0017990778880923389,1.321798937876234e-06,0.9914465229518076
8258,30,9,1,2,0,93480,0,0,0,9,1,158,4,168,0,2.0,934800,0,0.0014331624993919184,-0.000537613937528051,-0.0010232581138347532,1.0001277095519714
8259,35,9,1,1,0,21075,1,0,0,4,1,225,1,729,0,1.0,316125,0,0.06274967088605853,0.01933679925810034,0.008524514545281612,0.9093890153105673
8260,40,0,1,1,0,41480,1,0,2,16,7,658,2,305,0,2.0,829600,0,0.0031822917094097014,0.0011205618423096725,0.0037052475440083575,0.9919918989042722
8261,60,5,2,2,0,60280,1,0,0,3,0,104,1,304,0,3.0,2411200,0,0.16680962233195823,0.14554987678223102,0.015769540179753284,0.671870960706064
8262,60,10,2,2,0,13514,0,0,1,3,3,158,4,568,0,3.0,540560,0,0.0033221977222921556,-0.00011090006581592274,0.00027166995600782715,0.9965170323875162
8263,60,5,1,0,0,-2631,0,0,0,7,7,24,3,368,2,3.0,-105240,48,0.9200096671474668,-0.002833166424761141,0.0479786654625842,0.03484483381468184
8264,30,9,1,1,0,63838,0,0,0,18,1,48,1,839,0,2.0,638380,0,0.022441331176494952,0.00178335728673416,0.00096754777702154,0.9748077637597454
8265,33,4,1,1,0,84344,1,0,0,27,7,345,1,154,0,2.0,1096472,0,0.0019451981652061218,-0.0007731492751425276,-0.00024982838451385186,0.99907777949445
8266,29,10,1,0,0,96252,0,0,0,12,7,826,1,301,0,3.0,866268,0,0.3053473921140972,0.15841330577767676,0.008867814480425378,0.5273714876277666
8267,31,9,2,2,0,89500,1,0,0,17,0,138,1,147,0,1.0,984500,0,0.19688407412568493,0.22297799062615908,0.021871898708865054,0.5582660365392926
8268,30,2,1,2,0,62924,1,1,0,27,7,121,2,644,0,0.0,629240,0,0.013393081819157424,-0.0018349845351407976,0.0009221104155804384,0.9875197923004038
8269,32,0,1,1,0,86159,1,0,0,12,7,345,2,536,0,2.0,1033908,0,0.00937051464520737,0.005888707856744429,0.0033893362353633796,0.981351441262685
8270,31,1,0,1,0,46518,1,0,2,26,7,121,2,476,0,1.0,511698,0,0.001151341079706228,0.0007735442667320229,0.00021869967040635818,0.9978564149831551
8271,31,3,2,1,0,35193,0,0,2,2,5,177,1,806,0,2.0,387123,0,-0.0003768622610916955,0.0006648939674967248,0.0004440649198612749,0.9992679033737332
8272,33,1,1,1,0,88069,1,0,2,15,7,345,1,566,0,1.0,1144897,0,3.510305536195968e-05,-0.0007374944425835028,-0.0006511804408441194,1.0013535718280662
8273,34,1,2,1,0,77341,1,0,0,3,2,158,1,53,0,1.0,1082774,0,-0.0062104239134342515,0.0025675290846766848,0.001590345336694797,1.0020525494920685
8274,29,4,1,0,0,35623,0,0,0,7,4,158,4,720,0,2.0,320607,0,0.0064763153338693175,0.0011248682552735638,-0.0005154629318224364,0.9929142793426802
8275,35,9,1,1,0,81501,1,0,0,8,7,345,2,263,0,1.0,1222515,0,0.0020823194107508353,-0.0013648037279721977,-0.0001463453049101414,0.9994288296221299
8276,43,0,1,1,0,10908,0,1,0,6,4,43,1,538,0,2.0,250884,0,0.006735679551473264,0.001855294289173283,0.00020401504710416615,0.9912050111122503
8277,43,4,2,2,0,44603,0,0,0,26,1,158,4,344,0,2.0,1025869,0,0.0012830703701711965,-0.0004601532308767184,-6.718559732720591e-05,0.999244268458032
8278,36,4,1,2,0,55439,0,0,0,8,0,101,1,376,0,2.0,887024,0,0.6011365958547756,0.059970340232684716,0.02224719521052882,0.31664586870200717
8279,34,0,1,2,0,19963,1,0,2,15,7,345,1,201,0,2.0,279482,0,0.00047672356046714326,-0.0012329793456109447,-0.00022923540815564594,1.0009854911932992
8280,37,5,1,1,0,101269,0,0,2,13,7,59,1,272,0,3.0,1721573,0,0.0023556353882844133,0.0006431777195560831,0.0009307411069456421,0.9960704457852121
8281,30,8,2,1,0,39225,1,0,0,18,8,101,4,694,0,3.0,392250,0,0.15239306621135723,0.010516138640721727,-0.01650859977810525,0.8535993949260321
8282,35,9,0,2,0,100362,1,0,2,16,7,259,2,702,0,1.0,1505430,0,0.0022090583422752913,0.0010178166638661404,-0.00037764865917079213,0.9971507736530301
8283,36,9,0,2,0,96862,0,0,2,20,5,87,1,360,0,2.0,1549792,0,0.003046730759721533,0.00021347156809961576,0.0020522538538747873,0.9946875438183054
8284,31,9,1,3,0,63017,0,0,0,30,9,14,1,401,3,2.0,693187,42,-0.062473251932290905,0.4997642647845911,0.46126483891466474,0.10144414823302561
8285,35,9,0,1,0,16467,1,0,2,26,7,259,2,481,0,1.0,247005,0,0.00017631344085340672,0.0004463618493706703,0.00020075047527668907,0.9991765742344986
8286,58,1,2,1,0,100717,0,0,0,3,2,197,2,597,0,2.0,3827246,0,0.039189744134179215,0.010511557351073224,0.005032992097127946,0.9452657064176181
8287,33,1,1,1,0,-5791,1,0,2,23,7,121,3,628,0,1.0,-75283,0,0.003017255848575137,-0.00011100846068918743,0.001199672908219488,0.9958940797038927
8288,31,9,1,1,0,93651,1,0,2,20,5,87,1,485,0,1.0,1030161,0,0.02053594876776428,0.008589794888900364,0.005082381444238053,0.9657918748990919
8289,32,0,1,1,0,92723,1,0,0,4,2,101,2,132,0,2.0,1112676,0,0.26134775939032967,0.2703390677526377,0.01567858845202555,0.45263458440501564
8290,30,5,2,2,0,-1211,1,0,0,4,1,158,2,451,0,3.0,-12110,0,0.0011023175597236617,-0.00019125724645910683,-0.000164041032902483,0.9992529807196384
8291,33,4,2,2,0,29816,0,0,0,20,1,158,1,-1,0,2.0,387608,0,0.010015796678335534,0.004411370694076221,0.0011330893115618565,0.9844397433160242
8292,40,3,1,1,0,32299,1,0,2,15,7,152,2,687,0,1.0,645980,0,0.00038757112712521635,-0.0013106492841197422,0.00039482181825539406,1.0005282563387385
8293,31,9,1,1,0,51608,0,0,0,28,4,158,4,186,0,2.0,567688,0,0.011004829711072611,0.009876723321564657,0.0006715535400393137,0.9784468934273218
8294,36,2,1,1,0,63431,0,1,2,2,5,177,1,482,0,2.0,1014896,0,-0.00011713975461306869,-0.0005428899281188851,-0.0010115313508966065,1.001671561033629
8295,51,3,1,0,0,31440,0,0,0,28,4,158,1,43,0,2.0,974640,0,0.018094618847382157,0.006128213053975328,0.0007132616323261218,0.9750639064663181
8296,52,10,2,2,0,14895,0,0,0,26,2,101,1,304,1,3.0,476640,101,0.6406651702439569,0.10222901689397271,0.16520610681931877,0.09189970604274189
8297,32,7,1,1,0,78492,0,1,2,16,7,152,3,610,0,2.0,941904,0,6.979184510820524e-05,-0.00022211427243410894,-0.0009188054368730256,1.0010711278641995
8298,51,7,1,3,0,22424,0,0,2,2,5,1100,1,743,0,2.0,695144,0,-0.0010234630882177964,0.00037511235684324976,-0.0024929990885585174,1.0031413498199326
8299,31,1,1,1,0,13541,1,0,0,12,8,101,1,762,1,1.0,148951,101,0.6836230476947276,0.28318121660692086,0.07594543984847346,-0.04274970415010926
8300,29,5,1,0,0,13511,0,0,0,14,4,158,1,807,0,3.0,121599,0,0.010260938815038048,0.00012015273999412684,-4.6496768370134917e-05,0.9896654052133363
8301,31,9,1,1,0,25236,1,0,0,27,7,345,1,816,0,1.0,277596,0,0.0009186641294780529,-0.0004293019335394506,6.382438092263423e-05,0.9994468134231381
8302,37,4,1,2,0,14428,1,0,2,26,7,658,2,271,0,2.0,245276,0,0.005316274568744006,0.005072233945435309,0.002711529079437799,0.9868999624063797
8303,49,0,1,0,0,6402,0,0,0,17,1,158,2,68,0,2.0,185658,0,0.001139197689788582,-0.0005946844203695567,-0.0006695449589541047,1.0001250316895356
8304,35,4,0,0,0,13504,1,0,0,7,4,121,3,794,0,2.0,202560,0,0.060413713802464505,0.370038816337369,0.030408893241041752,0.5391385766191586
8305,31,4,1,2,0,-665,1,1,0,27,7,121,2,463,0,2.0,-7315,0,0.011163031261771664,0.01578916872934996,0.0020529652688999825,0.9709948347399796
8306,34,4,1,1,0,99790,1,0,0,27,7,345,1,123,0,2.0,1397060,0,0.0009732533409713973,-0.0013171630004286117,-0.00031101424067090516,1.0006549239001277
8307,31,7,1,1,0,29493,1,0,0,16,7,345,1,577,0,1.0,324423,0,0.004455185242175114,-0.0007676015362144406,0.00040183693582018787,0.9959105793582184
8308,29,4,2,2,0,-1025,0,0,0,28,4,271,1,795,0,2.0,-9225,0,0.007711227152307418,-0.00015867904289122367,0.0007053800711120904,0.9917420718194705
8309,32,0,2,3,0,47343,1,0,0,9,7,158,1,147,0,2.0,568116,0,-0.02157945895938433,0.02462276590846508,0.009991787208810946,0.9869649058421021
8310,33,4,1,2,0,82005,1,1,2,26,7,658,1,79,0,2.0,1066065,0,0.004754366963242204,0.009688622693291161,0.0019840916902541753,0.9835729186532105
8311,48,7,2,2,0,28920,0,0,0,20,1,158,2,836,0,2.0,809760,0,0.0019679953293381958,-0.0001909627216584442,0.0004189762501459436,0.9978039911421737
8312,49,10,1,1,0,53774,1,0,0,6,4,101,1,821,0,3.0,1559446,0,0.7960715329248924,0.13124915025412176,0.011026515311831377,0.061652801509138655
8313,35,4,1,2,0,81453,1,0,0,27,7,1045,1,222,0,2.0,1221795,0,0.0020928379551056753,0.0014474051914448484,0.00081875522941997,0.9956410016240292
8314,35,9,2,1,0,22122,1,0,2,16,7,245,2,333,0,1.0,331830,0,0.0022522281669392075,0.00016354626509919312,0.00011384178924894739,0.997470383778712
8315,33,1,1,0,0,83215,0,0,0,17,4,158,1,471,0,2.0,1081795,0,0.004715407715742359,0.0014370791284442387,0.0025171904514094245,0.9913303227044032
8316,34,4,2,2,0,29639,1,0,0,7,7,87,1,18,0,2.0,414946,0,0.7692183157532639,0.16078344516026855,0.017457505575546834,0.0525407335109227
8317,32,0,1,3,0,46280,1,0,2,16,7,658,1,232,0,2.0,555360,0,0.038220778211545806,0.0232924043813824,0.0074795406273380355,0.931007276779734
8318,32,4,2,2,0,20377,1,0,0,3,2,101,1,424,0,2.0,244524,0,0.40393758798229035,0.12772058005369474,0.021865266016633578,0.44647656594736884
8319,33,4,1,1,0,76266,0,1,2,16,7,152,3,762,0,2.0,991458,0,-0.00017359633151259324,-0.0004740466946304006,-5.6678492312670775e-05,1.000704321518455
8320,31,1,2,1,0,-814,0,0,2,2,5,117,3,655,0,2.0,-8954,0,-0.00020412596546920403,0.0028230665066472996,-0.0004897869589214655,0.9978708464177448
8321,32,0,2,1,0,82307,1,0,2,15,7,152,2,367,0,2.0,987684,0,0.0012212174238547674,0.0010746456418198845,0.0007978856679573022,0.9969062512663711
8322,36,5,1,1,0,39339,1,0,2,26,7,345,2,488,0,3.0,629424,0,0.00027677075884401103,-0.0011049556173740455,-0.000852137620140074,1.0016803224786706
8323,34,4,1,1,0,68696,1,0,0,27,7,1045,2,273,0,2.0,961744,0,0.006918978019292546,0.002585075085052003,0.0004496633020175389,0.9900462835936379
8324,35,9,1,2,0,91918,0,0,2,2,5,87,1,859,0,2.0,1378770,0,0.0017823360025767815,0.00015763153502341629,0.0002109585754502298,0.9978490738869494
8325,42,7,1,1,0,16756,1,1,0,3,2,101,1,96,0,0.0,368632,0,0.5352313551156876,0.04572818461825788,0.010413307278161452,0.40862715298790725
8326,32,1,1,0,0,69365,1,0,0,7,4,101,2,769,0,1.0,832380,0,0.8005475109532082,0.15843648190040982,0.010356554484133208,0.030659452662258557
8327,51,0,1,1,0,57396,1,1,2,23,7,443,1,302,0,2.0,1779276,0,0.005040986175643511,0.0024526035942925017,-0.000702391015519159,0.9932088012455784
8328,32,1,1,1,0,94234,1,0,0,27,7,345,1,355,0,1.0,1130808,0,0.0005912042459588068,-0.0008205109230044125,-0.0009608411078630696,1.0011901477849092
8329,30,10,2,1,0,624,0,1,0,8,4,158,1,735,0,3.0,6240,0,0.0028077895881070403,-0.0003725255807305386,-0.00025852923251202045,0.9978232652251356
8330,30,0,1,1,0,86946,1,0,0,17,4,271,4,51,0,2.0,869460,0,0.0015862513440295795,-0.000626804629345834,-0.00030339678439386675,0.9993439500697099
8331,37,4,2,1,0,34719,1,0,0,21,8,184,1,162,0,2.0,590223,0,0.0011561145562343361,0.0013010384328952795,0.0037741159382303803,0.9937687310726402
8332,53,7,1,1,0,8714,1,0,2,16,7,658,1,849,0,1.0,287562,0,0.0022934322841552807,0.0006842452553155048,0.0002637354048268155,0.9967585870557036
8333,35,9,1,1,0,44052,1,0,0,27,7,121,1,865,1,1.0,660780,121,0.5293243439254913,0.19529772869945183,0.11775998100953111,0.1576179463655173
8334,33,1,1,1,0,47810,1,0,0,27,7,126,2,597,0,1.0,621530,0,0.034317070180621204,0.020071429362194283,0.0035809841959539724,0.9420305162612267
8335,30,4,1,2,0,19889,0,0,2,26,7,345,2,227,0,2.0,198890,0,-0.0002004627181195623,-0.0010904139784426795,-0.0010175930272497864,1.0023084697238125
8336,37,1,2,1,0,5097,0,0,2,15,7,245,2,208,0,2.0,86649,0,-5.683278676649195e-05,-0.0003976090952261674,0.0007201334020995875,0.9997343084798925
8337,30,4,2,2,0,93202,0,0,0,5,0,158,2,526,0,2.0,932020,0,-0.002582392556768884,0.01656197307652246,0.001667550120943809,0.9843528693593054
8338,30,4,2,2,0,81369,0,0,0,27,7,121,1,256,0,2.0,813690,0,0.01228499949492902,0.0007778950788693562,0.0006422164295492201,0.9862948889966539
8339,33,4,1,2,0,37163,0,0,2,20,5,67,2,333,0,2.0,483119,0,0.0012640496705385584,-0.0003300230419446895,0.0011045033490785262,0.9979614700223275
8340,36,7,0,1,0,71200,0,0,0,7,4,158,2,203,0,2.0,1139200,0,0.005231878744469773,0.004394333490757414,0.0016364015072386426,0.9887373862575342
8341,34,6,0,2,0,42470,1,0,0,12,4,138,1,630,0,1.0,594580,0,0.2631540949013968,0.3900150763566469,0.0383672227390575,0.3084636060029119
8342,57,1,0,0,0,-3447,0,1,0,21,8,158,1,23,0,2.0,-127539,0,0.00043054991858566816,0.00039193299729222905,-0.0005759174679977053,0.9997534345521197
