pred_1a,pred_1b,pred_1c,pred_1d,pred_1e
0.017720124,0.013367206,0.0,0.006199259,0.023290634
0.016697586,0.0019128919,0.0,0.004086659,0.0041869283
0.0043090726,0.005216062,0.01,0.009514645,0.007865548
0.09213369,0.09533504,0.18,0.29562303,0.13975409
0.017970147,0.016861886,0.0,0.004586376,0.013214678
0.031069515,0.015207946,0.0,0.019166777,0.019084841
0.116177775,0.07329184,0.1,0.102163166,0.11910817
0.08151543,0.19618627,0.02,0.05892439,0.07223344
0.3324265,0.14617783,0.45,0.24195626,0.15830088
0.023186581,0.03257245,0.0,0.013494892,0.033390224
0.18298493,0.079796106,0.15,0.19698817,0.1160894
0.106259085,0.07393515,0.03,0.15435646,0.050584704
0.020086937,0.016141951,0.02,0.014124645,0.015973628
0.029090496,0.054463595,0.0,0.03423417,0.038318366
0.030503951,0.026547432,0.05,0.024068607,0.032482535
0.09562618,0.0955821,0.18,0.17964508,0.17144045
0.039591454,0.020421386,0.0,0.017418418,0.023306131
0.1133972,0.06832597,0.0,0.07184042,0.092791885
0.05813038,0.05086896,0.19,0.17837787,0.057838768
0.008721149,0.009341955,0.0,0.003324568,0.010925353
0.09539588,0.0023768544,0.04,0.10805104,0.0020894706
0.06809617,0.029631495,0.05,0.016832173,0.049971044
0.09479902,0.15628803,0.15,0.13530079,0.1448642
0.017970147,0.001216948,0.0,0.004353649,0.0033029616
0.045051325,0.020096123,0.02,0.026792172,0.029246897
0.9134598,0.882021,1.0,0.6767576,0.73675805
0.12863092,0.07997683,0.09,0.1544998,0.12922117
0.031656384,0.031432837,0.03,0.09719461,0.02435571
0.00831865,0.0100334585,0.0,0.0032884236,0.010489553
0.109043516,0.1854425,0.14,0.04889608,0.20676464
0.05922992,0.016177922,0.05,0.028294174,0.03937897
0.34683856,0.4933328,0.3,0.22114663,0.45423546
0.033493895,0.017586589,0.0,0.019861123,0.024939
0.090367936,0.10582155,0.08,0.07631281,0.14239678
0.1133972,0.026190132,0.12,0.07237498,0.0481624
0.06950806,0.11351669,0.04,0.05623465,0.111715734
0.2624368,0.09185809,0.12,0.18683313,0.07835108
0.17890081,0.1438857,0.23,0.2115392,0.13562533
0.034467448,0.050302863,0.08,0.04535986,0.05810076
0.1523631,0.16798419,0.13,0.1317321,0.1290673
0.06638065,0.06328404,0.09,0.04296908,0.05025935
0.034428123,0.08007172,0.05,0.04106495,0.07177201
0.031296518,0.020424724,0.0,0.010550564,0.023221195
0.13921721,0.10925385,0.15,0.12521264,0.09047872
0.0654687,0.045583695,0.06,0.048207577,0.05772385
0.123121984,0.13350096,0.19,0.15592241,0.21031028
0.0985814,0.39771578,0.12,0.11371231,0.16474727
0.07189392,0.0064029396,0.17,0.11208018,0.0058808923
0.03292063,0.022284776,0.06,0.03665435,0.02249208
0.02408565,0.018593669,0.06,0.082289115,0.015793651
0.17482342,0.074038476,0.04,0.26719847,0.049197853
0.0030102648,0.009382099,0.0,0.0047327382,0.009459257
0.18205741,0.06680921,0.37,0.25723112,0.10395962
0.025801,0.028027236,0.03,0.02559217,0.033584863
0.18800266,0.18273088,0.16,0.15403782,0.15451458
0.029367447,0.016447693,0.01,0.015464372,0.016802281
0.01496273,0.0056197643,0.0,0.0042219823,0.012475967
0.027228856,0.0331769,0.11,0.038326193,0.037460238
0.052933022,0.051562607,0.09,0.06311299,0.046479255
0.033620276,0.014683098,0.03,0.020948768,0.01893267
0.591928,0.6968925,0.4,0.45326954,0.68938553
0.041994378,0.056092948,0.19,0.040743206,0.04442337
0.06311476,0.0114996135,0.11,0.039065458,0.012393117
0.010829548,0.00862816,0.0,0.010842724,0.003989458
0.034668818,0.029135019,0.02,0.052444655,0.04529518
0.11385778,0.06288594,0.25,0.23814473,0.09345564
0.13000903,0.092514515,0.21,0.19713739,0.05457899
0.02672554,0.012590319,0.0,0.02184898,0.01077646
0.01081274,0.00368464,0.02,0.06837873,0.007852644
0.104882434,0.051827967,0.02,0.039253067,0.059259593
0.21700777,0.0901832,0.14,0.20251764,0.15355736
0.10190726,0.15243691,0.01,0.13885258,0.07045171
0.14428127,0.21966058,0.52,0.3300791,0.24146003
0.22272274,0.12961236,0.27,0.2092631,0.06968406
0.031853717,0.00038310885,0.03,0.013094722,0.00090798736
0.16849734,0.092010826,0.15,0.13826407,0.055331886
0.085877016,0.060833573,0.1,0.097644955,0.029014528
0.03529296,0.022113174,0.12,0.01251917,0.04625511
0.016697586,0.0030340552,0.0,0.0048417347,0.0051876903
0.11709831,0.13703749,0.11,0.108675525,0.07313937
0.18420923,0.20233217,0.43,0.2397747,0.20614108
0.047365453,0.028369218,0.05,0.08625979,0.02563721
0.45600262,0.55418056,0.19,0.26484287,0.40613526
0.287006,0.35812542,0.4,0.44005677,0.44503903
0.0024766806,0.0073132515,0.0,0.0556042,0.00665164
0.063650236,0.18102437,0.13,0.0883697,0.1002205
0.016502053,0.014903992,0.03,0.012349528,0.01399973
0.04397571,0.0061554313,0.02,0.02465051,0.010964394
0.024767607,0.0427953,0.2,0.14167045,0.087246686
0.10474636,0.10105047,0.08,0.056753784,0.14911833
0.124291375,0.16364372,0.03,0.09018351,0.14745206
0.081290446,0.071252406,0.31,0.05594793,0.10789412
0.062184703,0.018363476,0.04,0.047982372,0.03859225
0.14565416,0.028247684,0.0,0.084294416,0.036733955
0.019803148,0.0061029494,0.0,0.0085463915,0.007708162
0.112682365,0.06574917,0.23,0.11026211,0.11404085
0.07995882,0.035251975,0.04,0.04020626,0.05186534
0.026674986,0.021984696,0.08,0.023289055,0.024930775
0.028132759,0.13162175,0.03,0.013015344,0.095516086
0.12598622,0.14570972,0.18,0.1689579,0.18665814
0.03131716,0.05907452,0.01,0.039197415,0.049754232
0.050618336,0.049359083,0.04,0.071764775,0.08325809
0.0030833785,0.0046586096,0.0,0.0556042,0.003374815
0.025097266,0.06918797,0.0,0.012598959,0.017617315
0.015106446,0.021267474,0.0,0.018319163,0.017462045
0.041623525,0.06376344,0.01,0.04481476,0.06183514
0.0032880998,0.0092712045,0.0,0.005724992,0.010435432
0.096361786,0.050033122,0.15,0.18629444,0.077643245
0.04405937,0.06363055,0.04,0.124139816,0.04358107
0.035936788,0.028691918,0.01,0.03802664,0.029756188
0.058103103,0.07130143,0.15,0.06333909,0.053832173
0.063671045,0.039877802,0.02,0.039127912,0.041044295
0.008877391,0.0031602085,0.0,0.004012894,0.0045642555
0.5906645,0.3964566,0.38,0.39865756,0.41827244
0.033620942,0.04578626,0.0,0.036164574,0.05161321
0.037306957,0.020404965,0.12,0.020474324,0.026833087
0.10092803,0.120203346,0.02,0.016852988,0.13690743
0.027644707,0.010767639,0.02,0.023464225,0.012931138
0.040281285,0.15540785,0.04,0.10693605,0.19500238
0.01203154,0.038490295,0.0,0.07522396,0.055540085
0.008856437,0.010849476,0.0,0.0047314847,0.0067571998
0.07663255,0.10829741,0.19,0.1708913,0.12249634
0.030190354,0.032247096,0.11,0.09743004,0.036689997
0.09348044,0.24497613,0.08,0.09135263,0.17916706
0.019643178,0.00790593,0.06,0.025269724,0.036333323
0.037311364,0.054408073,0.02,0.090355024,0.029896557
0.028323384,0.029930353,0.06,0.041940946,0.029438287
0.019041536,0.031798393,0.0,0.023557968,0.023780227
0.06650813,0.028814137,0.01,0.039555617,0.03917244
0.03327908,0.048056155,0.04,0.015407558,0.07051802
0.0025411665,0.00804925,0.0,0.056783706,0.005974889
0.11120003,0.011855543,0.1,0.10166757,0.016463459
0.52484137,0.18636888,0.21,0.20566835,0.097405165
0.0039042728,0.0065651536,0.0,0.0556042,0.0049209297
0.022567665,0.02411744,0.11,0.09196885,0.046082556
0.031298723,0.10010904,0.1,0.10989265,0.1022073
0.07538879,0.05680251,0.04,0.07560493,0.045258462
0.06689645,0.06451014,0.0,0.05911627,0.053041548
0.046740677,0.09349173,0.04,0.008813129,0.08937588
0.011265766,0.016447157,0.0,0.023058334,0.015170485
0.06623895,0.019736022,0.14,0.053762592,0.025055766
0.44959754,0.6681545,0.61,0.6531965,0.68770313
0.0071829595,0.017322183,0.04,0.079994224,0.019216925
0.029719524,0.0020918846,0.01,0.008246126,0.014548898
0.06230287,0.09013277,0.09,0.072788745,0.06218186
0.05700888,0.035816997,0.1,0.10047963,0.04970622
0.079123005,0.022336781,0.17,0.089020066,0.02964735
0.10522569,0.010179222,0.17,0.05027588,0.013088524
0.0049128807,0.015436232,0.0,0.058841802,0.0144305825
0.022315597,0.01386717,0.0,0.009895685,0.03023994
0.030141175,0.0044600368,0.01,0.01626814,0.011106759
0.084733225,0.09929672,0.09,0.10538434,0.0826233
0.0135130845,0.021429032,0.01,0.07688932,0.021880746
0.023734603,0.030674964,0.13,0.09834722,0.029914498
0.012490182,0.017853409,0.0,0.058136337,0.012523532
0.09870828,0.03865999,0.01,0.09172921,0.057708114
0.0027572212,0.011534512,0.0,0.0556042,0.009987503
0.0449391,0.048628986,0.0,0.036811348,0.04667273
0.017720124,0.012230068,0.0,0.006140693,0.019885391
0.06408289,0.052060187,0.03,0.09646894,0.05333507
0.041382365,0.035141706,0.01,0.113705724,0.046701044
0.07451887,0.06801072,0.11,0.073479936,0.102145195
0.60087854,0.4573444,0.57,0.4742471,0.55356807
0.011384258,0.0072977245,0.02,0.016761128,0.0096260905
0.029121393,0.012439489,0.03,0.08197507,0.012082845
0.013014113,0.0027017891,0.0,0.010465154,0.0026891232
0.19639803,0.20967472,0.2,0.19142477,0.13585219
0.064460516,0.008440137,0.01,0.027575053,0.01079765
0.14895068,0.045639336,0.15,0.063545495,0.051193655
0.0024706374,0.008127749,0.0,0.00516286,0.009173572
0.112330064,0.045355916,0.07,0.11489765,0.032242984
0.07712486,0.14441884,0.21,0.048505805,0.14351869
0.037041504,0.01659432,0.02,0.00788802,0.034448415
0.03237075,0.0073491037,0.03,0.030443536,0.016043752
0.043901693,0.016241193,0.12,0.02110115,0.012323976
0.024554053,0.052484423,0.0,0.07568928,0.02513215
0.15548865,0.28060222,0.26,0.21099302,0.19783607
0.043370083,0.014450997,0.07,0.022569338,0.028879106
0.006407445,0.0081523955,0.02,0.06821112,0.007586062
0.08353204,0.036118686,0.06,0.10827635,0.025388628
0.011407332,0.006036699,0.03,0.0086673,0.008059114
0.035464164,0.012770414,0.02,0.01531332,0.009175271
0.11135106,0.15538153,0.1,0.06690285,0.19672069
0.008721149,0.015870929,0.0,0.002595186,0.018145978
0.11915444,0.09854251,0.19,0.13627936,0.11332825
0.035935007,0.013233125,0.02,0.08141981,0.022127986
0.015806777,0.020027101,0.12,0.028677452,0.021653146
0.96226084,0.9378039,1.0,0.81216955,0.8320546
0.024049088,0.017763048,0.03,0.07388049,0.013026744
0.043833442,0.095063984,0.06,0.035400495,0.041086793
0.0027485774,0.010114908,0.0,0.0556042,0.016945332
0.114966236,0.1370821,0.24,0.060307313,0.15440667
0.7152069,0.60325444,0.35,0.365481,0.52810246
0.015873717,0.006288469,0.0,0.0040694843,0.009798527
0.015873717,0.008800119,0.0,0.005537241,0.012284577
0.11145568,0.06667143,0.11,0.13159992,0.095098466
0.08158054,0.11066404,0.01,0.12035112,0.102182895
0.005712604,0.008176923,0.0,0.058841802,0.0076570213
0.11893838,0.12065369,0.09,0.10536598,0.073461026
0.032279268,0.056494117,0.03,0.008993699,0.016970992
0.016679768,0.027374446,0.02,0.031420015,0.022093624
0.10419993,0.11282116,0.06,0.12034271,0.090859264
0.18359026,0.20828456,0.16,0.18767089,0.21650034
0.033620276,0.01964882,0.0,0.02362642,0.02391857
0.07822845,0.10024649,0.13,0.10204626,0.12838808
0.05546718,0.08266252,0.11,0.112872474,0.092425376
0.09760064,0.10273638,0.11,0.10347524,0.13686323
0.032484006,0.03320709,0.0,0.03367756,0.024646819
0.00831865,0.009131283,0.0,0.0019447689,0.00902766
0.022240661,0.0072867274,0.0,0.008066233,0.015243322
0.017970147,0.001309663,0.0,0.0050791646,0.0029947162
0.07649572,0.14183047,0.1,0.031848695,0.09646359
0.016697586,0.0028172135,0.0,0.004292284,0.00507921
0.022811573,0.021796077,0.0,0.008900546,0.0193111
0.0841556,0.03724262,0.2,0.06661864,0.03606227
0.0077257357,0.038754016,0.01,0.06417712,0.038443327
0.071281694,0.045797825,0.07,0.03100076,0.08414096
0.02127181,0.02598542,0.01,0.021623084,0.021471232
0.10311063,0.3512781,0.21,0.17603353,0.45954317
0.6543614,0.838573,0.66,0.7837979,0.7028159
0.10782377,0.17267695,0.21,0.13071036,0.1737606
0.10097745,0.07326692,0.19,0.078728646,0.11690545
0.06664088,0.04539293,0.06,0.11019554,0.044359356
0.12456185,0.26033634,0.02,0.088863775,0.24270788
0.06477969,0.22821206,0.06,0.173746,0.34652236
0.16463907,0.15849355,0.09,0.15312983,0.14818916
0.06432558,0.04235357,0.05,0.04905921,0.04442683
0.008975846,0.014743686,0.0,0.0107188085,0.029086411
0.12436032,0.18792927,0.04,0.17158794,0.20553336
0.10730552,0.09196189,0.05,0.10512952,0.10550442
0.0032339536,0.038133442,0.0,0.011898938,0.037396014
0.20793544,0.13178223,0.14,0.17856328,0.11489192
0.10687994,0.09569642,0.15,0.11024793,0.10717526
0.016813608,0.02318284,0.01,0.08676654,0.028532863
0.08750633,0.043424845,0.04,0.08284836,0.05368802
0.23663211,0.3420332,0.25,0.1935721,0.27789295
0.009789565,0.012593061,0.02,0.015830623,0.016138583
0.050458454,0.063735574,0.04,0.0508381,0.052240252
0.3643097,0.47204673,0.27,0.43175712,0.5356358
0.045386534,0.032519132,0.06,0.032093827,0.05976197
0.10179841,0.05868441,0.27,0.099981025,0.074667424
0.017445067,0.021181345,0.0,0.006692166,0.025485605
0.021183541,0.009500027,0.05,0.0067344904,0.008603454
0.049972467,0.055782974,0.09,0.09680058,0.05472079
0.081818014,0.080488056,0.18,0.100947365,0.08192238
0.017338457,0.007949084,0.0,0.066868,0.010675758
0.043268852,0.025455475,0.04,0.10468758,0.023809493
0.8883337,0.87622213,0.99,0.8172166,0.8602994
0.039282165,0.052084565,0.06,0.10781484,0.08139163
0.24700652,0.24301457,0.08,0.10754695,0.2524962
0.025758214,0.021237642,0.14,0.048008792,0.056706697
0.0029594458,0.022075236,0.0,0.058136337,0.019273072
0.015873717,0.0037164092,0.0,0.0040770653,0.00634858
0.16985002,0.18362439,0.08,0.19972916,0.20904607
0.11125182,0.06073448,0.16,0.12128416,0.09216899
0.015873717,0.008904725,0.0,0.0075616916,0.014823198
0.10887696,0.28383127,0.09,0.24293196,0.13406348
0.06213629,0.03555599,0.06,0.031032143,0.023232818
0.10868954,0.06563595,0.05,0.11201785,0.05200404
0.11490738,0.23508483,0.06,0.08013313,0.14900786
0.014250652,0.012983203,0.0,0.079926334,0.020371497
0.11427902,0.092740536,0.18,0.19211738,0.095970035
0.008079827,0.01601407,0.0,0.011843641,0.009768695
0.08903432,0.060741305,0.05,0.039576307,0.07303095
0.11499642,0.12129232,0.13,0.15308852,0.17576343
0.16726421,0.22766528,0.21,0.17751627,0.2594717
0.047229253,0.012728274,0.2,0.031823695,0.014524013
0.0030325109,0.020208746,0.0,0.006156069,0.013058126
0.1127258,0.04285547,0.15,0.0723113,0.054877937
0.065879494,0.0664137,0.03,0.12857965,0.05172792
0.02907528,0.024571955,0.01,0.03184735,0.0192146
0.029716726,0.0089463,0.07,0.08662381,0.009665281
0.04380914,0.015905678,0.02,0.024212802,0.02441749
0.019368397,0.034967214,0.0,0.006620706,0.035984218
0.0024839786,0.0026106536,0.0,0.0045444653,0.0030723214
0.011793377,0.00973472,0.0,0.006863196,0.014308751
0.029540723,0.084007114,0.05,0.098261446,0.0973517
0.14870754,0.1581043,0.1,0.10655201,0.15211442
0.030360559,0.021769166,0.0,0.011515631,0.023891479
0.049111422,0.032753885,0.05,0.03555178,0.028731376
0.16968738,0.26378882,0.22,0.29322925,0.21418324
0.03158568,0.033592075,0.03,0.091573775,0.020948052
0.012082945,0.005173564,0.0,0.0038478426,0.0072755218
0.10882248,0.07195699,0.05,0.09634354,0.07447329
0.26540783,0.29985213,0.06,0.18683177,0.24588361
0.0340901,0.012729615,0.01,0.04045047,0.02616784
0.1282323,0.09804031,0.36,0.19586168,0.077845335
0.0027623181,0.0029096901,0.0,0.0054480606,0.0036922991
0.059571683,0.048193216,0.11,0.07623732,0.05039811
0.08172296,0.06283921,0.14,0.114826754,0.058719993
0.043491695,0.030717522,0.1,0.044072576,0.04091522
0.02959481,0.023610353,0.02,0.0975333,0.029935122
0.046219066,0.097789675,0.03,0.03844773,0.117933035
0.030141175,0.0029588938,0.0,0.015285871,0.005522847
0.26852503,0.1633896,0.32,0.2916844,0.22001919
0.2072148,0.1495916,0.19,0.16906613,0.24546984
0.11384874,0.06203693,0.11,0.1487853,0.06271532
0.00892202,0.0039875507,0.0,0.002113186,0.004375279
0.00831865,0.038615316,0.0,0.003323786,0.031116217
0.016697586,0.0025571287,0.0,0.0056745526,0.0053005517
0.067561984,0.015580207,0.17,0.09557034,0.034897655
0.002508881,0.0031295717,0.0,0.0040697395,0.0030807257
0.08056735,0.027815461,0.0,0.031310514,0.031197667
0.9699855,0.87581825,0.7,0.76027286,0.9472438
0.2801572,0.56781673,0.22,0.26485693,0.5880192
0.10440023,0.3045958,0.09,0.08186522,0.25416476
0.075889975,0.11187121,0.3,0.092184864,0.11040118
0.017970147,0.0011526346,0.0,0.0047239508,0.0034671426
0.0107032005,0.021733195,0.0,0.07039009,0.012849033
0.062208455,0.06448752,0.11,0.053997558,0.08400351
0.109409265,0.15159771,0.09,0.088573635,0.100485
0.10291899,0.12991887,0.06,0.095778935,0.113456726
0.04115973,0.007993877,0.04,0.034215044,0.021127254
0.04411796,0.020038009,0.0,0.04163801,0.029891193
0.10700658,0.14976865,0.12,0.2293065,0.14664382
0.106340446,0.087509364,0.2,0.12639444,0.065604985
0.09518213,0.043127745,0.0,0.072500445,0.051943988
0.2032551,0.11942014,0.22,0.30437207,0.16953558
0.01714662,0.023085356,0.0,0.008752717,0.029837608
0.038914487,0.056943804,0.12,0.014557207,0.05348319
0.13750589,0.13054311,0.19,0.13212715,0.09029743
0.027845379,0.010592431,0.02,0.021270638,0.012311965
0.11712249,0.17117533,0.07,0.14627677,0.2654515
0.12125211,0.13025123,0.33,0.081328295,0.11029109
0.0043130307,0.0032420456,0.01,0.092969306,0.010411888
0.00840972,0.004872173,0.0,0.0020373506,0.005580306
0.16018137,0.0110553205,0.23,0.15745574,0.0078293085
0.16976929,0.0962238,0.03,0.15029524,0.10754958
0.22271866,0.20071626,0.2,0.401705,0.26351708
0.049127948,0.05480513,0.01,0.11113572,0.05787
0.033788797,0.014220238,0.05,0.091402456,0.02204451
0.013809391,0.008115143,0.0,0.08403665,0.010028183
0.012034958,0.03082481,0.0,0.06311871,0.042586625
0.14749959,0.14917359,0.19,0.12678644,0.16226587
0.1835517,0.20302624,0.09,0.17304832,0.23958275
0.13958614,0.27304858,0.12,0.12669177,0.2714871
0.07382389,0.13376302,0.09,0.06442573,0.11930433
0.0054903235,0.01718229,0.01,0.07940924,0.019664645
0.14010744,0.23233941,0.13,0.165707,0.227478
0.06322363,0.034979254,0.03,0.04613446,0.04355052
0.062828094,0.118662775,0.06,0.06442604,0.10632491
0.543383,0.53681415,0.48,0.2098805,0.53487235
0.11108065,0.104519844,0.23,0.1605225,0.10633603
0.03994372,0.039209932,0.11,0.039407097,0.041576803
0.0027842354,0.00545305,0.0,0.0556042,0.0057677925
0.011666825,0.025378227,0.0,0.015118057,0.01616007
0.03302982,0.044510305,0.0,0.088893645,0.042593658
0.0516599,0.044546902,0.06,0.0347514,0.035825044
0.097879186,0.07241917,0.15,0.036324378,0.12629536
0.05923161,0.07312697,0.02,0.112698145,0.10520804
0.3991677,0.44197172,0.34,0.45138955,0.48275042
0.109651625,0.043482035,0.04,0.07729783,0.08927557
0.0025438536,0.0023507476,0.0,0.0036144229,0.0025770068
0.078135505,0.25626802,0.14,0.114030436,0.2847129
0.008467742,0.0041208565,0.0,0.0015862265,0.004455447
0.0023630722,0.004608363,0.0,0.0556042,0.004893005
0.005466505,0.0045089424,0.0,0.008760398,0.0026952326
0.030141175,0.011205614,0.0,0.01580195,0.014847964
0.042117648,0.017785907,0.06,0.015707107,0.026136577
0.08103901,0.0733476,0.0,0.09084271,0.0551399
0.008155983,0.027767718,0.0,0.0070646717,0.022926182
0.13777444,0.21193674,0.14,0.097066365,0.15543899
0.07034079,0.18279397,0.09,0.056835983,0.21259812
0.05585053,0.517346,0.02,0.113513,0.7185372
0.05458546,0.0329251,0.0,0.049162686,0.02712369
0.10679944,0.044678897,0.08,0.06726415,0.06434819
0.045013953,0.025722414,0.0,0.047511045,0.02677083
0.008467742,0.0043344796,0.0,0.001690779,0.005148679
0.06828003,0.065629125,0.04,0.063499585,0.03998807
0.07111106,0.04504323,0.04,0.0627435,0.054124206
0.029666679,0.040756524,0.03,0.009871268,0.046186626
0.025766531,0.021913618,0.05,0.074251935,0.016592294
0.032676727,0.013076335,0.0,0.01708941,0.02499941
0.07256378,0.085500926,0.14,0.07918416,0.09258452
0.0024968348,0.00527668,0.0,0.0556042,0.0056585073
0.01579077,0.016285658,0.03,0.0846157,0.028893054
